Exit Trade Id,Column,Size,Entry Timestamp,Avg Entry Price,Entry Fees,Exit Timestamp,Duration,Avg Exit Price,Exit Fees,PnL,Return,Direction,Status,Position Id
15,0,1085.4459072186503,2014-01-07,104.9946,0.0,2014-07-01,175,106.1248,0.0,1226.7709643385024,0.01,Long,Closed,15
16,0,1085.5983260223393,2014-07-02,106.1099,0.0,2014-11-25,146,106.5422,0.0,469.30415633945086,0.0,Long,Closed,16
17,0,1086.5212483289347,2014-12-01,106.4517,0.0,2015-02-25,86,106.6706,0.0,237.83950125919364,0.0,Long,Closed,17
18,0,1087.9297254077062,2015-03-10,106.5325,0.0,2015-04-08,29,106.8105,0.0,302.44446366335615,0.0,Long,Closed,18
19,0,1090.0943910570873,2015-05-06,106.5984,0.0,2015-05-26,20,106.7133,0.0,125.25184553246072,0.0,Long,Closed,19
20,0,1092.271496885391,2015-06-16,106.5006,0.0,2015-07-15,29,106.6463,0.0,159.1439570961811,0.0,Long,Closed,20
21,0,1095.1375399398353,2015-07-27,106.3672,0.0,2016-03-15,232,106.2761,0.0,-99.76702988850593,-0.0,Long,Closed,21
22,0,1095.8490224137552,2016-03-23,106.2071,0.0,2016-04-21,29,106.657,0.0,493.0224751839414,0.0,Long,Closed,22
23,0,1096.9772972528058,2016-04-28,106.5473,0.0,2016-10-19,174,107.331,0.0,859.7011078570213,0.01,Long,Closed,23
24,0,1097.3821787341847,2016-10-25,107.2914,0.0,2018-01-03,435,109.9155,0.0,2879.64057521637,0.02,Long,Closed,24
25,0,1097.33625484927,2018-01-10,109.9201,0.0,2018-01-30,20,109.9142,0.0,-6.474283903618925,-0.0,Long,Closed,25
26,0,1097.5229794009185,2018-02-01,109.8955,0.0,2018-10-01,242,110.3768,0.0,528.2378099856578,0.0,Long,Closed,26
27,0,1098.7374190759886,2018-10-04,110.2548,0.0,2019-07-03,272,111.6454,0.0,1527.9042549670557,0.01,Long,Closed,27
28,0,1099.2957051001254,2019-07-05,111.5887,0.0,2019-07-25,20,111.7294,0.0,154.67090570757864,0.0,Long,Closed,28
29,0,1100.102103078116,2019-07-29,111.6475,0.0,2019-09-13,46,111.8816,0.0,257.53390233060054,0.0,Long,Closed,29
30,0,1100.770151204589,2019-09-17,111.8137,0.0,2020-01-10,115,112.7643,0.0,1046.3921057350963,0.01,Long,Closed,30
31,0,1101.4646452623551,2020-01-23,112.6932,0.0,2020-04-09,77,111.52,0.0,-1292.2383218218165,-0.01,Long,Closed,31
32,0,1110.2063254486575,2020-04-21,110.6419,0.0,2020-08-05,106,112.7355,0.0,2324.3279629593017,0.02,Long,Closed,32
33,0,1111.111098113939,2020-08-11,112.6437,0.0,2020-08-31,20,112.7811,0.0,152.66666488084593,0.0,Long,Closed,33
34,0,1119.8950089368118,2020-09-23,111.8965,0.0,2020-11-30,68,112.438,0.0,606.4231473392865,0.0,Long,Closed,34
35,0,1121.410995269555,2020-12-10,112.286,0.0,2021-01-19,40,112.4936,0.0,232.80492261795735,0.0,Long,Closed,35
36,0,1123.9677927956045,2021-01-27,112.2377,0.0,2021-03-15,47,112.5143,0.0,310.88949148726533,0.0,Long,Closed,36
37,0,1124.3875107821436,2021-03-18,112.4723,0.0,2021-04-16,29,112.9376,0.0,523.1775087669375,0.0,Long,Closed,37
38,0,1124.6245094727963,2021-04-19,112.9138,0.0,2021-06-25,67,113.2238,0.0,348.63359793656855,0.0,Long,Closed,38
39,0,1124.9573553179555,2021-06-28,113.1903,0.0,2021-09-22,86,113.3822,0.0,215.87931648551603,0.0,Long,Closed,39
40,0,1125.3414607113023,2021-09-29,113.3435,0.0,2021-10-19,20,113.4091,0.0,73.82239982264582,0.0,Long,Closed,40
41,0,1125.6749672720662,2021-10-22,113.3755,0.0,2021-11-10,19,113.4565,0.0,91.17967234904063,0.0,Long,Closed,41
42,0,1128.965646424628,2021-11-26,113.1258,0.0,2021-12-27,31,113.6626,0.0,606.0287590007501,0.0,Long,Closed,42
43,0,1132.5457482995105,2022-01-19,113.3033,0.0,2022-05-05,106,112.2255,0.0,-1220.6578075172147,-0.01,Long,Closed,43
44,0,1133.5244788197365,2022-05-16,112.1286,0.0,2022-12-15,213,113.3175,0.0,1347.6472528687736,0.01,Long,Closed,44
45,0,1134.8684843846704,2022-12-16,113.1833,0.0,2023-02-13,59,113.922,0.0,838.3273494149471,0.01,Long,Closed,45
46,0,1135.5841928961952,2023-02-17,113.8502,0.0,2024-03-21,398,116.4809,0.0,2987.3813362520305,0.02,Long,Closed,46
47,0,1136.3597758645724,2024-03-22,116.4014,0.0,2024-05-20,59,116.7096,0.0,350.2260829214647,0.0,Long,Closed,47
48,0,1138.4237918010942,2024-06-14,116.49800000000002,0.0,2024-07-12,28,116.8533,0.0,404.48197322690976,0.0,Long,Closed,48
49,0,1139.4339931534796,2024-07-18,116.7497,0.0,2024-12-10,145,117.4123,0.0,754.9889638634922,0.01,Long,Closed,49
50,0,1140.9937061463816,2024-12-18,117.25179999999999,0.0,2025-02-14,58,117.5494,0.0,339.55972694917,0.0,Long,Closed,50
51,0,1141.7250743890224,2025-02-21,117.4741,0.0,2025-05-12,80,117.5113,0.0,42.47217276727315,0.0,Long,Closed,51
52,0,1141.8902681581212,2025-05-14,117.4943,0.0,2025-09-16,125,118.2246,0.0,833.9224628358788,0.01,Long,Closed,52
53,0,1142.6470418192243,2025-09-23,118.1463,0.0,2025-10-31,38,118.1897,0.0,49.59088161497493,0.0,Long,Closed,53
54,0,1143.2632196002708,2025-11-04,118.126,0.0,2025-11-05,1,118.126,0.0,0.0,0.0,Long,Open,54
