Date,perfect_foresight_equity
2020-12-11,2.3019043525302063
2020-12-18,2.3060503675196107
2020-12-25,2.3066780932143205
2021-01-01,2.310387983832234
2021-01-08,2.3182261367945434
2021-01-15,2.3226090352153923
2021-01-22,2.3266962270781906
2021-01-29,2.3266962270781906
2021-02-05,2.3319088285247895
2021-02-12,2.3338846245177662
2021-02-19,2.3372826788131325
2021-02-26,2.3372826788131325
2021-03-05,2.3372826788131325
2021-03-12,2.3372826788131325
2021-03-19,2.3372826788131325
2021-03-26,2.342743949304238
2021-04-02,2.345839738264442
2021-04-09,2.348414201794997
2021-04-16,2.3493840245351687
2021-04-23,2.3493840245351687
2021-04-30,2.350021103219062
2021-05-07,2.350021103219062
2021-05-14,2.350021103219062
2021-05-21,2.351606517589863
2021-05-28,2.354937224755366
2021-06-04,2.356561535409388
2021-06-11,2.356561535409388
2021-06-18,2.3597772638142676
2021-06-25,2.3601753929467173
2021-07-02,2.3610345825050665
2021-07-09,2.3623763075597797
2021-07-16,2.3623763075597797
2021-07-23,2.3623763075597797
2021-07-30,2.3623763075597797
2021-08-06,2.3626327750185117
2021-08-13,2.3626327750185117
2021-08-20,2.3626327750185117
2021-08-27,2.3641405791039753
2021-09-03,2.36469866243431
2021-09-10,2.3650635441997148
2021-09-17,2.368472846125593
2021-09-24,2.3688262311360466
2021-10-01,2.369799038870634
2021-10-08,2.371695255681335
2021-10-15,2.3743561936354647
2021-10-22,2.3769071179263523
2021-10-29,2.379381350449448
2021-11-05,2.3803868725273953
2021-11-12,2.381934401172654
2021-11-19,2.381934401172654
2021-11-26,2.381934401172654
2021-12-03,2.381934401172654
2021-12-10,2.3849118157112725
2021-12-17,2.3849118157112725
2021-12-24,2.3866716385732114
2021-12-31,2.388965005766385
2022-01-07,2.3895718506571493
2022-01-14,2.3895718506571493
2022-01-21,2.3895718506571493
2022-01-28,2.3895718506571493
2022-02-04,2.3895718506571493
2022-02-11,2.3895718506571493
2022-02-18,2.3895718506571493
2022-02-25,2.3895718506571493
2022-03-04,2.3895718506571493
2022-03-11,2.3895718506571493
2022-03-18,2.4000736032823773
2022-03-25,2.409045418791471
2022-04-01,2.4166771243419247
2022-04-08,2.4166771243419247
2022-04-15,2.4166771243419247
2022-04-22,2.4166771243419247
2022-04-29,2.4166771243419247
2022-05-06,2.417724461455787
2022-05-13,2.417724461455787
2022-05-20,2.417724461455787
2022-05-27,2.4193190701678002
2022-06-03,2.423388472331342
2022-06-10,2.426750924556972
2022-06-17,2.426750924556972
2022-06-24,2.4274809957685246
2022-07-01,2.4274809957685246
2022-07-08,2.4302767464104034
2022-07-15,2.4331648989383567
2022-07-22,2.435969924394818
2022-07-29,2.435969924394818
2022-08-05,2.440408570640944
2022-08-12,2.443778581948276
2022-08-19,2.4455661325039544
2022-08-26,2.446132919844581
2022-09-02,2.4464784071939456
2022-09-09,2.4469843135260168
2022-09-16,2.4469843135260168
2022-09-23,2.4469843135260168
2022-09-30,2.4469843135260168
2022-10-07,2.4504998550451247
2022-10-14,2.4504998550451247
2022-10-21,2.4504998550451247
2022-10-28,2.4504998550451247
2022-11-04,2.455917161275915
2022-11-11,2.455917161275915
2022-11-18,2.4611081054287265
2022-11-25,2.470569093999536
2022-12-02,2.478400530993104
2022-12-09,2.4812457682655173
2022-12-16,2.4812457682655173
2022-12-23,2.4812457682655173
2022-12-30,2.481979444275061
2023-01-06,2.4833882654472204
2023-01-13,2.4873823164085365
2023-01-20,2.4925762555123927
2023-01-27,2.499480551471094
2023-02-03,2.511580921035974
2023-02-10,2.511580921035974
2023-02-17,2.511580921035974
2023-02-24,2.512332957570375
2023-03-03,2.5160862789127196
2023-03-10,2.5160862789127196
2023-03-17,2.5160862789127196
2023-03-24,2.516086278912719
2023-03-31,2.5253153611138517
2023-04-07,2.5293902716467933
2023-04-14,2.5412090615879657
2023-04-21,2.5420184255607703
2023-04-28,2.542885003801839
2023-05-05,2.5440562713253296
2023-05-12,2.5440562713253296
2023-05-19,2.5462090112554097
2023-05-26,2.5490558964823253
2023-06-02,2.5565135927692313
2023-06-09,2.560510314422613
2023-06-16,2.563835821487408
2023-06-23,2.563835821487408
2023-06-30,2.5654807343438724
2023-07-07,2.567015149352928
2023-07-14,2.569267863396521
2023-07-21,2.571740715976178
2023-07-28,2.577232960682374
2023-08-04,2.577232960682374
2023-08-11,2.577232960682374
2023-08-18,2.577232960682374
2023-08-25,2.5786688624470746
2023-09-01,2.5801623375902003
2023-09-08,2.5801623375902003
2023-09-15,2.58072502037589
2023-09-22,2.5826470736407785
2023-09-29,2.5840456217551284
2023-10-06,2.5840456217551284
2023-10-13,2.584520330188278
2023-10-20,2.584520330188278
2023-10-27,2.585876916427245
2023-11-03,2.5884237846221927
2023-11-10,2.5884237846221927
2023-11-17,2.597630284881579
2023-11-24,2.602595138280237
2023-12-01,2.6089952882396923
2023-12-08,2.614114608020751
2023-12-15,2.6252580660707285
2023-12-22,2.6252580660707285
2023-12-29,2.6252580660707285
2024-01-05,2.6252580660707285
2024-01-12,2.626298225516783
2024-01-19,2.6302246350369822
2024-01-26,2.635575324698601
2024-02-02,2.6396231032262043
2024-02-09,2.646223281697437
2024-02-16,2.651534574364659
2024-02-23,2.6540464216687227
2024-03-01,2.6540464216687227
2024-03-08,2.6540464216687227
2024-03-15,2.65546137472739
2024-03-22,2.6579557754262755
2024-03-29,2.659014175047772
2024-04-05,2.6597377006913816
2024-04-12,2.662558871880946
2024-04-19,2.662558871880946
2024-04-26,2.665407373664674
2024-05-03,2.6682064852435294
2024-05-10,2.6715764654929806
2024-05-17,2.6715764654929806
2024-05-24,2.6720963198204735
2024-05-31,2.6720963198204735
2024-06-07,2.6744255249053976
2024-06-14,2.6744255249053976
2024-06-21,2.6744255249053976
2024-06-28,2.6744255249053976
2024-07-05,2.677407982899505
2024-07-12,2.6791679423719734
2024-07-19,2.6791679423719734
2024-07-26,2.6791679423719734
2024-08-02,2.6791679423719734
2024-08-09,2.6791679423719734
2024-08-16,2.6823187032311506
2024-08-23,2.6823187032311506
2024-08-30,2.6823187032311506
2024-09-06,2.684530229482878
2024-09-13,2.686549997701967
2024-09-20,2.6942153620332046
2024-09-27,2.7014835057231523
2024-10-04,2.7044401951011587
2024-10-11,2.7100199721374096
2024-10-18,2.7114953744512915
2024-10-25,2.7117227060642177
2024-11-01,2.714255507869661
2024-11-08,2.7253044180344728
2024-11-15,2.727193422861938
2024-11-22,2.728342804710875
2024-11-29,2.7326275390757746
2024-12-06,2.7355092641579137
2024-12-13,2.7389917639223476
2024-12-20,2.7389917639223476
2024-12-27,2.739437767440147
2025-01-03,2.739771443423081
2025-01-10,2.739771443423081
2025-01-17,2.740288113540192
2025-01-24,2.7405095201176466
2025-01-31,2.7405095201176466
2025-02-07,2.7405095201176466
2025-02-14,2.7407952854369406
2025-02-21,2.74114038745448
2025-02-28,2.74114038745448
2025-03-07,2.74114038745448
2025-03-14,2.74114038745448
2025-03-21,2.745376215831192
2025-03-28,2.7474784564573955
2025-04-04,2.7474784564573955
2025-04-11,2.748935157875652
2025-04-18,2.748935157875652
2025-04-25,2.7606205293029946
2025-05-02,2.7654588151002284
2025-05-09,2.7727632873802825
2025-05-16,2.782145767310254
2025-05-23,2.782933068566023
2025-05-30,2.7860669802684397
2025-06-06,2.791640564490142
2025-06-13,2.791640564490142
2025-06-20,2.79288150783955
2025-06-27,2.795838382323735
2025-07-04,2.8000274980064086
2025-07-11,2.801454512187894
2025-07-18,2.8047965538487563
2025-07-25,2.81133760595744
2025-08-01,2.815771795272532
2025-08-08,2.815771795272532
2025-08-15,2.815771795272532
2025-08-22,2.815771795272532
2025-08-29,2.815771795272532
2025-09-05,2.815771795272532
2025-09-12,2.817655156786719
