Date,cad_oas,cad_ig_er_index,tsx,s&p_500,vix,us_3m_10y,us_growth_surprises,us_inflation_surprises,us_lei_yoy,us_hard_data_surprises,us_equity_revisions,us_economic_regime,spx_1bf_eps,spx_1bf_sales,tsx_1bf_eps,tsx_1bf_sales
2006-11-24,58.983409,105.2116716747828,12631.08,2154.96,10.73,-38.032,-0.17623,-0.46967,0.1,-0.5224,0.09,0.96,94.8124,931.1269,883.5503,7140.0203
2006-12-01,59.286129,105.20061267629112,12754.75,2149.85,11.66,-45.946,-0.25676,-0.32417,-0.6,-0.6638,0.0,0.9,94.8292,933.1639,882.9379,7131.7775
2006-12-08,58.982366,105.21433604015311,12899.58,2170.84,12.07,-29.037,-0.29011,-0.34286,-0.6,-0.6564,-0.04,0.9,94.9689,933.8624,882.5699,7132.9918
2006-12-15,59.241342,105.20708432357412,12866.27,2198.07,10.05,-19.867,-0.22507,-0.495,-0.6,-0.5117,-0.04,0.9,95.0513,935.8779,886.5011,7123.4567
2006-12-22,58.552796,105.25018262934492,12718.17,2173.9,11.36,-17.545,-0.26146,-0.56815,-0.6,-0.5369,-0.03,0.9,95.2346,937.2237,878.0864,7066.8137
2006-12-29,58.408981,105.27502982319504,12908.39,2186.13,11.56,-17.741,-0.22293,-0.55409,-0.6,-0.5141,0.05,0.9,95.5159,938.4984,879.8633,7058.2158
2007-01-05,58.50147,105.33370907206816,12477.97,2173.29,12.14,-28.009,-0.21939,-0.5791,-0.4,-0.4289,-0.06,0.99,95.3473,937.7362,882.7365,7096.9587
2007-01-12,58.432784,105.36272287028744,12678.81,2206.68,10.15,-20.578,-0.12804,-0.56477,-0.4,-0.354,-0.03,0.99,95.1564,934.9885,882.8001,7095.0194
2007-01-19,57.995716,105.38743302528756,12718.99,2206.6,10.4,-23.147,-0.0557,-0.50809,-0.4,-0.2165,0.01,0.99,95.2596,938.3193,883.215,7127.7285
2007-01-26,57.270741,105.45673557742016,12979.26,2193.89,11.13,-13.403,-0.03251,-0.49551,-0.4,-0.1848,0.02,0.99,95.0912,937.9461,878.4318,7145.4144
2007-02-02,56.663239,105.54021025406756,13111.57,2235.39,10.08,-19.095,-0.05338,-0.53708,-1.3,-0.0878,0.1,0.92,94.9583,952.3055,882.7805,7198.4822
2007-02-09,55.477764,105.63487882463608,13083.95,2220.72,11.1,-24.845,-0.07534,-0.53105,-1.3,0.008,0.14,0.92,94.8835,953.0263,881.4657,7248.0319
2007-02-16,55.601583,105.62009084119684,13311.95,2249.06,10.02,-36.883,-0.15188,-0.51942,-1.3,-0.1271,0.13,0.92,95.1817,956.0499,884.4468,7279.7184
2007-02-23,55.428511,105.67108711839346,13343.53,2243.26,10.58,-39.605,-0.15644,-0.39212,-1.3,-0.122,0.08,0.92,95.2783,960.7151,886.7342,7302.861
2007-03-02,55.249631,105.6065261536041,12863.27,2145.43,18.61,-46.029,-0.26878,-0.31204,-1.4,-0.083,0.09,0.99,95.5805,962.2994,889.9693,7429.884
2007-03-09,54.425225,105.65602436712636,13057.37,2170.62,14.09,-33.927,-0.26992,-0.20339,-1.4,-0.0758,0.05,0.99,95.6672,960.5908,891.844,7433.542
2007-03-16,55.455017,105.57942414992642,12829.68,2146.93,16.79,-32.823,-0.24848,-0.19502,-1.4,-0.0486,0.1,0.99,95.6777,966.0127,892.3352,7373.1526
2007-03-23,55.626339,105.54746265087208,13237.66,2223.12,12.95,-22.464,-0.19149,-0.1902,-1.4,0.0036,0.0,0.99,96.1253,973.3396,887.3556,7339.9253
2007-03-30,56.891901,105.46814633790268,13165.5,2200.12,14.64,-18.683,-0.21258,-0.11663,-1.4,0.0808,0.01,0.99,96.1361,973.6519,888.8492,7344.4467
2007-04-06,56.898159,105.48474084085372,13425.02,2236.71,13.23,-11.081,-0.22779,-0.07245,-1.3,0.084,-0.07,0.98,96.4285,974.7644,883.8908,7330.2204
2007-04-13,58.900753,105.33564823811751,13578.62,2251.12,12.2,-7.131,-0.23292,0.00467,-1.3,0.0763,0.07,0.98,96.5843,973.4119,884.6289,7363.5839
2007-04-20,64.366722,104.9473244466099,13664.71,2300.08,12.07,-12.219,-0.26317,-0.04743,-1.3,0.0263,0.13,0.98,96.9621,979.4641,884.8921,7370.2593
2007-04-27,64.918368,104.90383954279112,13632.01,2315.7,12.45,-3.183,-0.30356,-0.0166,-1.3,-0.0186,0.19,0.98,97.4445,979.388,890.5894,7378.0337
2007-05-04,66.913012,104.87144957436544,13769.89,2334.61,12.91,-4.262,-0.24654,-0.16344,-1.2,-0.0552,0.08,0.98,97.7234,980.7836,890.2038,7404.1282
2007-05-11,67.458444,104.8603293729652,14003.82,2336.48,12.95,6.098,-0.26828,-0.14163,-1.2,0.0656,0.11,0.98,97.9349,983.2118,893.23,7434.8021
2007-05-18,67.207718,104.87913359879222,14105.34,2363.97,12.76,16.662,-0.303,-0.18593,-1.2,0.0801,0.06,0.98,98.0498,984.3824,896.3641,7529.7411
2007-05-25,68.121187,104.84716051948462,14024.07,2353.42,13.34,19.084,-0.25945,-0.18133,-1.2,0.1223,0.1,0.98,98.3762,986.8776,896.4915,7606.7619
2007-06-01,67.090763,104.92929925600356,14119.37,2386.63,12.78,30.114,-0.23077,-0.2658,-0.8,0.0109,0.18,0.97,98.7462,981.2001,897.0825,7627.6859
2007-06-08,66.88803,104.8937426146808,13798.5,2342.98,14.84,48.478,-0.21741,-0.24431,-0.8,-0.0634,0.16,0.97,98.9768,983.1332,907.7002,7637.3809
2007-06-15,69.451385,104.75316044535548,14137.41,2382.97,13.94,70.876,-0.18116,-0.21261,-0.8,-0.0136,0.11,0.97,99.1478,985.3129,908.0204,7658.6375
2007-06-22,67.319486,104.89514066707684,13986.03,2336.41,15.75,65.228,-0.1571,-0.20735,-0.8,-0.0326,-0.01,0.97,99.4749,987.8408,906.1054,7662.5357
2007-06-29,71.290654,104.6099464002846,13906.57,2338.25,16.23,32.187,-0.12052,-0.18596,-0.8,-0.0962,0.19,0.97,99.747,990.0524,908.0812,7539.1019
2007-07-06,72.974383,104.53926263976072,14118.7,2381.59,14.72,37.165,-0.12343,-0.18785,-0.8,-0.1749,0.12,0.94,100.208,989.6055,906.6367,7525.4888
2007-07-13,77.123603,104.30976307474616,14496.5,2416.28,15.15,27.414,-0.08661,-0.16534,-0.8,-0.2256,0.12,0.94,100.3629,986.9566,907.4206,7539.3385
2007-07-20,79.860088,104.1284320996272,14582.87,2387.96,16.95,13.225,-0.12157,-0.11846,-0.8,-0.2745,0.19,0.94,100.4779,989.5021,904.1995,7540.6423
2007-07-27,86.766232,103.73175999825456,13748.53,2271.41,24.17,8.957,-0.17887,-0.1492,-0.8,-0.3119,0.16,0.94,101.0749,990.3211,909.718,7667.9117
2007-08-03,88.325405,103.70132077613152,13565.24,2231.98,25.16,8.16,-0.19823,-0.19925,-0.7,-0.3569,0.12,0.94,101.4501,995.2686,906.5848,7831.3
2007-08-10,88.494854,103.70289779607826,13466.28,2265.36,28.3,51.111,-0.182,-0.14404,-0.7,-0.3456,0.03,0.94,101.5456,995.7938,901.6495,7815.968
2007-08-17,94.092299,103.40647910560628,13049.58,2254.68,29.99,131.074,-0.19319,-0.14062,-0.7,-0.3153,0.08,0.94,101.7327,997.6626,905.583,7934.3885
2007-08-24,95.24358,103.39725806574408,13520.33,2307.22,20.72,66.339,-0.10388,-0.13714,-0.7,-0.2208,0.01,0.94,101.8941,998.4931,907.5933,7800.0955
2007-08-31,96.768228,103.37445759978496,13660.48,2299.71,23.38,77.036,-0.06661,-0.20761,-0.9,-0.1482,0.07,0.92,102.0182,999.0584,910.5837,7859.946
2007-09-07,104.255568,103.00743305231116,13651.21,2269.32,26.23,67.769,-0.11228,-0.22919,-0.9,-0.2439,0.06,0.92,102.2805,1000.8713,912.868,7870.5954
2007-09-14,109.268566,102.7142252502488,13846.41,2318.11,24.92,71.362,-0.12954,-0.25327,-0.9,-0.3457,-0.04,0.92,102.5853,1012.603,911.0358,7874.5349
2007-09-21,111.526582,102.5970994103184,13940.07,2383.55,19.0,120.138,-0.1329,-0.31453,-0.9,-0.3234,-0.08,0.92,102.5895,1014.0154,907.1591,7837.3898
2007-09-28,111.09698,102.6569387900202,14098.89,2385.72,18.0,108.706,-0.14807,-0.27596,-0.9,-0.2973,-0.11,0.92,103.326,1028.3397,904.802,7772.1232
2007-10-05,96.398211,103.23505872179489,14233.34,2435.16,16.91,88.792,-0.1645,-0.28683,-1.5,-0.2524,-0.06,0.98,103.2658,1026.3398,909.4089,7659.2763
2007-10-12,97.380192,103.27274402422069,14295.86,2442.12,17.73,75.193,-0.15662,-0.27973,-1.5,-0.1642,-0.08,0.98,103.2291,1028.9316,912.8889,7694.6756
2007-10-19,102.70464,102.93942748854596,14001.66,2346.78,22.96,86.952,-0.21174,-0.24979,-1.5,-0.2279,-0.04,0.98,102.9486,1029.8491,919.6697,7719.8309
2007-10-26,104.247452,102.88550982927173,14296.43,2401.07,19.56,76.149,-0.28558,-0.2436,-1.5,-0.2874,0.0,0.98,102.7746,1025.6763,918.5416,7673.3198
2007-11-02,104.248898,102.88783009092904,14363.88,2362.21,23.01,101.635,-0.24097,-0.34122,-1.8,-0.1622,-0.01,0.76,102.6888,1026.471,915.6333,7559.2172
2007-11-09,112.342195,102.33513092060576,13869.82,2276.26,28.5,134.805,-0.20942,-0.29956,-1.8,-0.3348,-0.05,0.76,102.4529,1024.3496,911.5808,7543.4057
2007-11-16,120.522153,102.00027000024356,13530.36,2285.67,25.49,112.111,-0.2265,-0.29209,-1.8,-0.3269,-0.08,0.76,102.1877,1023.6523,918.4575,7203.3372
2007-11-23,136.502125,101.11605870825674,13467.2,2257.95,25.61,124.089,-0.21449,-0.28486,-1.8,-0.2445,-0.11,0.76,102.0739,1024.8915,919.5035,7220.0204
2007-11-30,138.982487,101.05117665462642,13689.12,2322.34,22.87,126.439,-0.24061,-0.21929,-2.5,-0.4023,-0.19,0.83,101.9832,1025.6019,922.9873,7251.4532
2007-12-07,135.286708,101.27912762395228,13862.97,2360.79,20.85,149.79,-0.18191,-0.22594,-2.5,-0.2504,-0.11,0.83,101.8954,1030.2455,933.7948,7254.6426
2007-12-14,131.323088,101.58355879694408,13674.23,2303.79,23.27,181.255,-0.18964,-0.04759,-2.5,-0.0581,-0.18,0.83,101.3942,1033.5098,935.0676,7215.4567
2007-12-21,133.112445,101.45237242403051,13596.09,2330.81,18.47,163.572,-0.20414,0.22338,-2.5,0.0009,-0.17,0.83,101.3107,1033.9732,936.8192,7176.6986
2007-12-28,134.93646,101.3585355261976,13821.34,2322.11,20.74,137.378,-0.24665,0.18343,-2.5,-0.0751,-0.14,0.83,101.9587,1039.9468,938.8491,7145.2855
2008-01-04,133.714564,101.37259216136516,13778.58,2217.59,23.94,121.424,-0.23557,0.19676,-3.8,-0.1282,-0.2,0.46,102.0948,1039.2302,941.2002,7151.1881
2008-01-11,143.912583,100.74944163949434,13632.57,2202.03,23.68,125.875,-0.23035,0.20366,-3.8,-0.0775,-0.24,0.46,101.7753,1039.5671,951.0426,7211.7901
2008-01-18,147.925071,100.4996086256566,12737.12,2083.24,27.18,144.887,-0.24466,0.22142,-3.8,-0.1438,-0.28,0.46,101.2643,1039.8812,955.1731,7269.7258
2008-01-25,147.633566,100.51829775986364,12894.83,2091.88,29.08,203.905,-0.24793,0.21594,-3.8,-0.1333,-0.31,0.46,100.9228,1042.2248,953.7629,7252.2739
2008-02-01,144.899689,100.70090927905258,13318.37,2194.43,24.02,229.463,-0.23851,0.22531,-4.6,-0.1962,-0.37,0.67,100.7283,1035.7196,951.1057,7239.2933
2008-02-08,146.491588,100.60229397114357,12989.34,2095.21,28.01,221.479,-0.25695,0.18582,-4.6,-0.2841,-0.26,0.67,100.4989,1043.0758,953.3171,7275.906
2008-02-15,152.258582,100.297148579086,13226.76,2125.85,25.02,237.687,-0.26519,0.29693,-4.6,-0.2521,-0.24,0.67,100.2474,1043.3285,949.8344,7298.5472
2008-02-22,153.887292,100.27819391951908,13585.93,2132.02,24.06,237.719,-0.2776,0.38452,-4.6,-0.2127,-0.17,0.67,100.4217,1046.1403,954.0527,7353.0286
2008-02-29,155.842673,100.14934419152446,13582.69,2097.48,26.54,256.676,-0.30758,0.51353,-5.8,-0.1509,-0.19,0.53,99.1453,1043.5432,942.0088,7473.633
2008-03-07,163.086332,99.69075655855718,13281.72,2040.17,27.49,310.532,-0.30523,0.52753,-5.8,-0.2218,-0.11,0.53,99.173,1053.0873,942.0934,7498.0694
2008-03-14,170.632692,99.2241575592916,13252.84,2032.79,31.16,314.14,-0.27217,0.26912,-5.8,-0.3394,-0.24,0.53,98.4898,1054.107,944.7163,7792.7749
2008-03-21,173.911978,99.19159624521224,12775.64,2098.46,26.62,361.13,-0.32633,0.26246,-5.8,-0.3485,-0.27,0.53,98.6193,1060.4536,962.8818,7877.7005
2008-03-28,177.619482,98.9090894237266,13233.79,2076.56,25.71,296.334,-0.3253,0.1152,-5.8,-0.2327,-0.22,0.53,99.3109,1067.3719,955.7368,7796.8869
2008-04-04,177.20116,98.87951679012966,13668.19,2164.21,22.45,294.528,-0.31293,0.16274,-7.5,-0.2996,-0.27,0.31,99.3615,1067.9721,966.0245,7833.5417
2008-04-11,181.141559,98.7418195949897,13683.03,2106.01,23.46,311.635,-0.31447,0.25505,-7.5,-0.3406,-0.23,0.31,99.1534,1072.4231,963.5679,7899.8571
2008-04-18,182.961183,98.71034774565044,14237.06,2197.24,20.13,317.065,-0.29259,0.24895,-7.5,-0.323,-0.26,0.31,98.4679,1076.6135,976.8984,7908.7146
2008-04-25,174.122308,99.17467356406756,14103.87,2209.25,19.59,325.688,-0.29768,0.36047,-7.5,-0.3401,-0.12,0.31,98.2781,1081.1209,993.6741,7982.6606
2008-05-02,162.586755,99.8158717027682,14280.28,2235.3,18.18,311.396,-0.2379,0.36739,-7.7,-0.2796,-0.09,0.24,98.4502,1085.5785,1007.837,8080.6652
2008-05-09,163.332467,99.8315508739258,14521.19,2196.54,19.41,285.446,-0.20616,0.34861,-7.7,-0.1678,-0.1,0.24,98.481,1090.8351,1015.3172,8047.5828
2008-05-16,163.049544,99.89111672518216,14984.2,2256.64,16.47,276.578,-0.26705,0.27465,-7.7,-0.102,-0.09,0.24,98.9168,1093.3638,1023.1463,7960.9097
2008-05-23,163.046245,99.96362643100672,14723.36,2179.05,19.55,272.464,-0.24584,0.26785,-7.7,-0.0955,-0.06,0.24,98.8974,1086.922,1035.9312,7967.9207
2008-05-30,162.563765,99.99590803134818,14714.73,2218.5,17.83,282.354,-0.20266,0.27335,-7.7,-0.0588,-0.05,0.24,99.118,1088.7884,1024.3516,8063.1708
2008-06-06,168.042154,99.92989052191916,14969.55,2157.24,23.56,281.018,-0.11757,0.28435,-8.5,-0.0653,-0.06,0.13,99.3345,1090.2278,1044.2297,8101.2249
2008-06-13,165.445506,99.96058505083452,14778.46,2156.96,21.22,285.697,-0.07718,0.37511,-8.5,0.0598,-0.1,0.13,99.54,1095.0659,1059.0998,8204.7918
2008-06-20,163.918233,100.04459241012576,14580.67,2090.82,22.87,298.089,-0.10411,0.36583,-8.5,0.0326,-0.18,0.13,99.2496,1102.014,1066.7145,8258.7076
2008-06-27,171.238696,99.67315384872356,14355.21,2028.89,23.44,282.429,-0.11545,0.38425,-8.5,0.081,-0.24,0.13,99.6728,1112.8921,1069.2526,8223.261
2008-07-04,172.95582,99.64516930000823,14010.39,2004.87,24.78,280.539,-0.1318,0.40142,-8.8,0.0806,-0.34,0.22,99.3243,1114.7846,1078.0478,8234.4457
2008-07-11,175.112014,99.60602255162068,13709.1,1968.86,27.49,301.923,-0.08967,0.51134,-8.8,0.0482,-0.36,0.22,99.1215,1114.6019,1098.1675,8292.8194
2008-07-18,178.014829,99.4897295381657,13515.96,2002.88,24.05,322.771,-0.03663,0.74185,-8.8,0.2579,-0.34,0.22,98.27,1117.8098,1113.977,8307.6518
2008-07-25,180.858175,99.54921431297628,13378.81,1998.41,22.91,298.31,0.03464,0.75151,-8.8,0.2981,-0.28,0.22,97.7297,1121.4801,1131.0451,8372.3685
2008-08-01,177.817971,99.55197699286612,13496.53,2003.16,22.57,293.462,0.00549,0.69284,-10.6,0.2435,-0.23,0.09,97.5278,1121.9856,1139.3531,8346.8529
2008-08-08,176.710327,99.6242921152208,13341.74,2061.77,20.66,291.41,0.08169,0.87942,-10.6,0.3931,-0.28,0.09,96.6869,1120.1253,1156.2593,8440.4113
2008-08-15,180.625435,99.47324365637265,13096.7,2066.36,19.58,266.633,0.12522,1.19587,-10.6,0.391,-0.25,0.09,96.5251,1120.6922,1155.9094,8479.8021
2008-08-22,185.600057,99.19705066310183,13447.29,2057.64,18.81,282.241,0.07874,1.16627,-10.6,0.3639,-0.21,0.09,96.7702,1123.9834,1159.0797,8508.0767
2008-08-29,198.183125,98.5218987223656,13771.25,2043.53,20.65,275.483,0.19238,1.18474,-10.6,0.3189,-0.29,0.09,97.0482,1133.589,1155.8671,8585.1225
2008-09-05,205.932587,98.1549112578365,12816.42,1980.18,23.06,253.125,0.2178,1.11078,-11.3,0.358,-0.32,0.02,97.135,1138.2903,1163.1294,8629.2505
2008-09-12,200.530195,98.47101109117403,12769.58,1996.26,25.66,285.052,0.2655,0.78568,-11.3,0.1102,-0.31,0.02,97.7175,1134.6218,1168.7971,8684.0706
2008-09-19,220.319022,97.3751372580148,12912.99,2002.32,32.07,330.67,0.1426,0.70211,-11.3,-0.0377,-0.44,0.02,97.1402,1121.5751,1165.1232,8654.4643
2008-09-26,234.52489,96.73649201390052,12126.0,1935.79,34.74,391.352,-0.01157,0.6695,-11.3,-0.1307,-0.47,0.02,97.0701,1106.8,1145.6162,8537.2955
2008-10-03,271.914024,95.07351580583573,10803.35,1754.91,45.14,370.295,-0.0823,0.56114,-12.5,-0.1978,-0.63,0.04,96.0822,1088.9339,1148.2917,8581.7381
2008-10-10,294.471076,94.1234133683602,9065.16,1436.56,69.95,390.604,-0.06424,0.63721,-12.5,-0.3245,-0.69,0.04,94.531,1082.5594,1151.3825,8680.2066
2008-10-17,287.319128,94.25472579339524,9562.49,1502.84,70.33,354.431,-0.3488,0.55068,-12.5,-0.5192,-0.72,0.04,92.6598,1068.2372,1148.2377,8733.3737
2008-10-24,303.57493,93.41301344282266,9294.09,1401.29,79.13,325.422,-0.27087,0.53139,-12.5,-0.4979,-0.63,0.04,89.7942,1054.0583,1132.7728,8791.0798
2008-10-31,301.754954,93.54503325984712,9762.76,1548.81,59.89,402.606,-0.31247,0.58383,-15.0,-0.4768,-0.65,0.01,87.9803,1042.6303,1071.5185,8669.5814
2008-11-07,301.515233,93.6313573785764,9596.21,1490.31,56.1,399.386,-0.44263,0.51911,-15.0,-0.5901,-0.62,0.01,86.0888,1029.3476,1030.8349,8482.8609
2008-11-14,298.506036,93.87591332924968,9055.96,1399.2,66.31,411.721,-0.50289,0.42197,-15.0,-0.6155,-0.62,0.01,84.4259,1016.9394,1017.4502,8515.3123
2008-11-21,317.884183,92.9181704502153,8155.39,1282.59,72.67,365.676,-0.52787,0.2024,-15.0,-0.6773,-0.64,0.01,83.4444,1015.3028,1003.0926,8495.4996
2008-11-28,326.541866,92.49637024106347,9270.62,1437.68,55.84,341.175,-0.59353,0.07348,-15.0,-0.6889,-0.63,0.01,82.4057,1008.7193,963.6077,8332.1409
2008-12-05,350.639049,91.3798614389986,8117.03,1406.36,59.93,311.068,-0.65755,0.00945,-16.5,-0.7112,-0.71,0.0,81.1406,999.4209,950.8655,8339.2897
2008-12-12,357.061713,91.01160614154868,8515.45,1413.07,54.28,302.903,-0.71857,-0.20314,-16.5,-0.653,-0.68,0.0,79.0161,982.8451,912.1466,8115.2947
2008-12-19,381.239725,89.71799901860764,8552.0,1426.39,44.93,254.037,-0.72128,-0.41956,-16.5,-0.7192,-0.66,0.0,77.6604,979.9109,887.857,8006.752
2008-12-26,386.164717,89.5560285490578,8310.55,1403.22,43.38,259.224,-0.74652,-0.59911,-16.5,-0.7736,-0.65,0.0,77.3608,979.5818,868.201,7837.08
2009-01-02,406.992618,89.41987821391645,9234.11,1499.17,39.19,276.282,-0.76542,-0.60698,-18.0,-0.7569,-0.55,0.0,77.699,975.0908,867.1743,7817.0584
2009-01-09,369.988575,90.2896610817659,9085.18,1433.41,42.82,299.708,-0.81835,-0.59195,-18.0,-0.8297,-0.6,0.0,76.1776,968.2943,847.0608,7745.1295
2009-01-16,363.975595,90.63360290099216,8920.4,1368.92,46.11,276.876,-0.84187,-0.42559,-18.0,-0.8998,-0.6,0.0,74.9191,969.6053,845.6927,7672.3586
2009-01-23,368.015952,90.41629041406068,8627.97,1340.02,47.27,323.212,-0.85259,-0.44902,-18.0,-0.9112,-0.62,0.0,72.3741,962.0466,823.7253,7682.5344
2009-01-30,355.432497,90.76446161614616,8694.9,1330.51,44.84,341.439,-0.77538,-0.48209,-18.0,-0.9236,-0.55,0.0,69.857,953.0764,811.6095,7631.1027
2009-02-06,345.989597,90.91118454074793,9008.02,1401.06,43.37,341.792,-0.7328,-0.53177,-18.7,-0.9325,-0.52,0.0,67.6323,946.9196,804.3419,7587.1901
2009-02-13,340.455879,91.1494847812674,8678.1,1334.83,42.93,343.481,-0.76992,-0.51861,-18.7,-0.7865,-0.5,0.0,67.099,945.386,786.7704,7595.1335
2009-02-20,341.87059,91.20658055570532,7949.99,1244.72,49.3,333.149,-0.80652,-0.45914,-18.7,-0.7272,-0.49,0.0,67.0271,941.9596,768.2619,7603.4091
2009-02-27,344.754865,90.92380383890688,8123.02,1188.84,46.35,347.872,-0.97338,-0.25233,-18.7,-0.7799,-0.49,0.0,66.2369,940.2188,754.5596,7599.5573
2009-03-06,368.136893,89.85103115952525,7591.47,1106.0,49.33,334.814,-0.97687,-0.12445,-18.8,-0.6057,-0.47,0.0,65.8637,936.1897,747.0823,7661.6024
2009-03-13,361.349973,90.22199363850252,8303.39,1225.32,42.36,349.716,-0.91566,-0.06061,-18.8,-0.579,-0.49,0.0,65.633,936.9556,736.355,7659.9368
2009-03-20,345.120788,90.84686573148194,8506.35,1244.86,45.89,345.197,-0.87483,0.05543,-18.8,-0.388,-0.42,0.0,65.1487,931.3224,728.9715,7365.0168
2009-03-27,332.075619,91.57237388831705,8821.06,1322.19,41.04,349.288,-0.63115,0.36155,-18.8,-0.2764,-0.37,0.0,65.0172,929.7774,720.2926,7263.2463
2009-04-03,342.425015,91.25773462843092,9065.76,1365.66,39.7,352.847,-0.60416,0.31252,-18.9,-0.1403,-0.28,0.0,64.899,929.2973,723.8077,7281.5464
2009-04-10,332.426835,91.67482867621833,9187.12,1389.49,36.53,358.803,-0.59951,0.27228,-18.9,-0.1248,-0.32,0.0,64.4665,931.4444,713.5649,7271.0772
2009-04-17,309.997768,92.73700465025864,9437.65,1410.85,33.94,366.831,-0.60144,0.21283,-18.9,-0.1499,-0.25,0.0,64.3192,932.7584,715.0016,7254.232
2009-04-24,300.266355,93.05868721855532,9549.48,1405.74,36.82,377.59,-0.59408,0.28641,-18.9,-0.1342,-0.13,0.0,64.4471,932.0255,711.3071,7276.4128
2009-05-01,285.937352,93.90478375407068,9496.96,1424.41,35.3,392.325,-0.49607,0.29113,-18.4,-0.194,-0.08,0.02,64.2291,929.1909,702.9885,7235.5599
2009-05-08,261.485317,95.05989348669202,10237.99,1509.14,32.05,409.301,-0.43633,0.29975,-18.4,-0.0711,-0.02,0.02,63.8787,930.2122,697.9695,7437.0442
2009-05-15,255.510176,95.5497838868507,9762.85,1435.48,33.12,392.339,-0.41274,0.43349,-18.4,-0.0869,-0.02,0.02,63.9562,924.4624,699.5325,7420.7527
2009-05-22,250.969281,95.76242527525017,9993.42,1443.14,32.63,420.608,-0.40996,0.42276,-18.4,-0.121,0.1,0.02,64.1908,922.9249,699.1084,7392.419
2009-05-29,233.660457,96.6101947865223,10370.07,1495.97,28.92,420.211,-0.34909,0.28969,-18.4,-0.1095,0.09,0.02,64.6361,924.121,696.4372,7412.223
2009-06-05,211.556452,97.83890472250656,10569.29,1530.82,29.62,445.149,-0.26745,0.4118,-17.2,0.1261,0.13,0.06,66.5917,915.7314,698.8958,7441.7166
2009-06-12,196.882192,98.6121557267802,10644.96,1541.7,28.15,447.493,-0.28248,0.39123,-17.2,0.151,0.1,0.06,66.9444,917.478,702.8115,7412.8357
2009-06-19,201.142831,98.2855516947928,10287.95,1501.25,27.99,433.167,-0.24535,0.25643,-17.2,0.1987,0.04,0.06,67.3804,916.809,707.9418,7432.219
2009-06-26,201.787542,98.35475441297568,10389.76,1498.08,25.93,415.947,-0.21375,0.39464,-17.2,0.2023,0.01,0.06,67.4977,915.8531,706.8179,7400.9852
2009-07-03,202.332789,98.41946486488273,10283.1,1461.8,27.95,416.361,-0.23957,0.44157,-16.1,0.1739,0.06,0.59,67.9411,917.1733,713.0947,7476.9839
2009-07-10,201.799127,98.53790904481112,9747.13,1434.5,29.02,402.742,-0.21462,0.55521,-16.1,0.22,0.09,0.59,68.3774,919.3449,724.1006,7465.9483
2009-07-17,189.742826,99.09041934780184,10369.42,1534.71,24.34,436.868,-0.1617,0.61152,-16.1,0.376,0.12,0.59,69.148,919.7759,718.4479,7424.4172
2009-07-24,174.893319,99.814553178748,10687.9,1598.5,23.09,435.752,-0.11055,0.65834,-16.1,0.3846,0.15,0.59,69.6205,918.7073,719.1426,7395.5174
2009-07-31,157.617469,100.79665164510575,10787.15,1612.31,25.92,411.868,-0.09072,0.68594,-13.7,0.3885,0.18,0.99,69.7772,917.2171,721.8167,7367.6264
2009-08-07,152.979513,101.0618884942158,10885.33,1650.73,24.76,443.002,0.01791,0.47882,-13.7,0.4649,0.2,0.99,70.0075,918.3224,709.6313,7227.9815
2009-08-14,148.891077,101.42465062008488,10848.01,1641.54,24.27,425.431,-0.04575,0.30177,-13.7,0.4744,0.21,0.99,70.4304,918.8024,714.5809,7223.6328
2009-08-21,148.35545,101.46542795114428,10831.18,1678.84,25.01,421.449,-0.01041,0.2943,-13.7,0.4585,0.25,0.99,70.8129,919.2335,720.9683,7237.2814
2009-08-28,151.59988,101.34043672231633,10977.97,1684.05,24.76,405.927,0.09414,0.34928,-13.7,0.4537,0.3,0.99,71.071,920.038,736.2715,7315.0372
2009-09-04,151.632356,101.31205872574075,11017.47,1664.34,25.26,413.667,0.11638,0.38033,-11.9,0.3554,0.24,0.96,71.4217,920.9782,747.2456,7372.1808
2009-09-11,151.623533,101.33598469329816,11253.23,1708.18,24.15,404.06,0.08212,0.47029,-11.9,0.2666,0.32,0.96,71.9298,917.1723,747.3056,7332.5082
2009-09-18,153.609837,101.2536932422838,11445.95,1750.43,23.92,413.366,0.14014,0.52109,-11.9,0.3491,0.36,0.96,72.2358,918.5674,748.5283,7320.1224
2009-09-25,148.139447,101.58312014143534,11212.39,1711.53,25.61,398.941,0.09175,0.49698,-11.9,0.2451,0.34,0.96,72.4487,912.0519,747.7686,7318.2734
2009-10-02,147.17094,101.84801184429092,10958.33,1680.7,28.68,390.377,0.07273,0.54458,-9.3,0.194,0.21,0.97,72.8685,913.5153,752.6675,7294.8575
2009-10-09,147.417507,101.7949845036816,11436.92,1757.6,23.12,415.479,0.0811,0.53111,-9.3,0.2468,0.16,0.97,73.1825,917.3424,754.0049,7291.5094
2009-10-16,139.296424,102.2155926053034,11504.76,1784.35,21.43,418.338,0.09616,0.55806,-9.3,0.3412,0.29,0.97,73.9625,922.4434,753.6833,7277.4732
2009-10-23,130.676621,102.66482459785304,11382.13,1771.5,22.27,423.743,0.13244,0.51028,-9.3,0.2843,0.27,0.97,75.1106,925.4428,757.3505,7291.2208
2009-10-30,126.13071,102.98496831458507,10910.75,1700.67,30.69,417.647,0.11303,0.46981,-9.3,0.201,0.2,0.97,75.4168,927.9944,763.975,7332.8469
