Exit Trade Id,Column,Size,Entry Timestamp,Avg Entry Price,Entry Fees,Exit Timestamp,Duration,Avg Exit Price,Exit Fees,PnL,Return,Direction,Status,Position Id
41,0,1079.7237314098847,2022-02-16,112.8275,0.0,2022-04-15,58,112.7692,0.0,-62.947893541204394,-0.0,Long,Closed,41
42,0,1080.4825753137595,2022-04-19,112.69,0.0,2022-06-15,57,111.7488,0.0,-1016.9501998852938,-0.01,Long,Closed,42
43,0,1081.794295233832,2022-06-21,111.6133,0.0,2022-09-06,77,112.1786,0.0,611.5383150956914,0.01,Long,Closed,43
44,0,1079.2899034703998,2022-10-18,112.4389,0.0,2022-12-26,69,113.3126,0.0,942.9755886620842,0.01,Long,Closed,44
45,0,1079.0404090742097,2022-12-27,113.3388,0.0,2023-02-13,48,113.922,0.0,629.2963665720745,0.01,Long,Closed,45
46,0,1078.8907762178324,2023-02-14,113.9378,0.0,2023-03-06,20,113.9959,0.0,62.683554098257446,0.0,Long,Closed,46
47,0,1080.59894229575,2023-03-08,113.8157,0.0,2023-05-04,57,113.661,0.0,-167.16865637316369,-0.0,Long,Closed,47
48,0,1079.1709475525056,2023-05-05,113.8114,0.0,2023-05-25,20,114.013,0.0,217.56086302657786,0.0,Long,Closed,48
49,0,1078.1893397230192,2023-05-29,114.1168,0.0,2023-08-15,78,114.7002,0.0,629.0156607944082,0.01,Long,Closed,49
50,0,1075.5440872560234,2023-08-30,114.9823,0.0,2023-09-28,29,114.7251,0.0,-276.62993924225157,-0.0,Long,Closed,50
51,0,1076.041190183628,2023-10-12,114.6721,0.0,2024-04-23,194,116.4351,0.0,1897.0606182937481,0.02,Long,Closed,51
52,0,1074.8300630898448,2024-05-03,116.5663,0.0,2024-07-10,68,116.8076,0.0,259.356494223568,0.0,Long,Closed,52
53,0,1074.6957348635221,2024-07-11,116.8222,0.0,2024-08-09,29,116.4359,0.0,-415.15496237776824,-0.0,Long,Closed,53
54,0,1074.500095872176,2024-08-13,116.4571,0.0,2025-01-14,154,117.2634,0.0,866.3694273017318,0.01,Long,Closed,54
55,0,1073.4455389849368,2025-01-15,117.3786,0.0,2025-02-24,40,117.4709,0.0,99.0790232483123,0.0,Long,Closed,55
56,0,1075.438568546919,2025-03-17,117.2532,0.0,2025-11-05,233,118.126,0.0,938.6427826277504,0.01,Long,Open,56
