Exit Trade Id,Column,Size,Entry Timestamp,Avg Entry Price,Entry Fees,Exit Timestamp,Duration,Avg Exit Price,Exit Fees,PnL,Return,Direction,Status,Position Id
25,0,989.632880814471,2018-10-12,110.0698,0.0,2019-02-07,118,110.1184,0.0,48.096158007581835,0.0,Long,Closed,25
26,0,980.101407443704,2019-08-05,111.1893,0.0,2019-09-11,37,111.8376,0.0,635.3997424457484,0.01,Long,Closed,26
27,0,982.7684014586212,2019-10-02,111.5341,0.0,2019-10-22,20,112.0538,0.0,510.74473823804874,0.0,Long,Closed,27
28,0,978.9531907437877,2020-01-31,112.4905,0.0,2020-02-20,20,112.7846,0.0,287.9101333977451,0.0,Long,Closed,28
29,0,1005.8353128010198,2020-03-31,109.7703,0.0,2020-05-28,58,111.8838,0.0,2125.8329336049355,0.02,Long,Closed,29
30,0,1008.5974128306156,2020-10-28,111.5774,0.0,2020-11-16,19,112.2929,0.0,721.6514488803077,0.01,Long,Closed,30
31,0,1009.0934545099109,2021-01-27,112.2377,0.0,2021-02-15,19,112.5429,0.0,307.97532231641526,0.0,Long,Closed,31
32,0,1011.8121688834551,2021-02-25,112.2405,0.0,2021-03-16,19,112.4962,0.0,258.72037158350577,0.0,Long,Closed,32
33,0,1012.3052906949482,2021-03-23,112.4414,0.0,2021-04-12,20,112.8844,0.0,448.45124377786124,0.0,Long,Closed,33
34,0,1012.270318154537,2021-05-10,112.8883,0.0,2021-06-17,38,113.0761,0.0,190.10436574943014,0.0,Long,Closed,34
35,0,1012.8973544142683,2021-06-18,113.0061,0.0,2021-07-08,20,113.1471,0.0,142.81852697240538,0.0,Long,Closed,35
36,0,1012.9430118757548,2021-07-15,113.142,0.0,2021-09-01,48,113.3998,0.0,261.1367084615631,0.0,Long,Closed,36
37,0,1013.435431547379,2021-09-10,113.3447,0.0,2021-09-30,20,113.2807,0.0,-64.85986761903041,-0.0,Long,Closed,37
38,0,1013.5508510846788,2021-10-05,113.2678,0.0,2021-10-25,20,113.4137,0.0,147.87706917326432,0.0,Long,Closed,38
39,0,1014.8599876015734,2021-11-29,113.2674,0.0,2021-12-17,18,113.4337,0.0,168.7712159381481,0.0,Long,Closed,39
40,0,1015.7375246775781,2022-01-18,113.3357,0.0,2022-08-18,212,112.8105,0.0,-533.4653479606641,-0.0,Long,Closed,40
41,0,1017.3734676707879,2022-08-19,112.6291,0.0,2022-10-27,69,112.503,0.0,-128.29079427327088,-0.0,Long,Closed,41
42,0,1012.4974101716016,2023-03-13,113.0448,0.0,2023-03-31,18,113.963,0.0,929.6751220195729,0.01,Long,Closed,42
43,0,1013.3723945404123,2023-04-26,113.8646,0.0,2023-06-02,37,114.3549,0.0,496.8564850431576,0.0,Long,Closed,43
44,0,1012.2871205296184,2023-10-03,114.4775,0.0,2023-11-10,38,115.0967,0.0,626.8081850319431,0.01,Long,Closed,44
45,0,1000.1107918201285,2024-06-14,116.498,0.0,2024-07-03,19,116.7239,0.0,225.92502787215926,0.0,Long,Closed,45
46,0,1000.2984700633536,2024-07-24,116.702,0.0,2024-08-31,38,116.925,0.0,223.0665588241245,0.0,Long,Closed,46
47,0,1001.1632764856332,2024-09-05,116.824,0.0,2024-09-25,20,116.9766,0.0,152.77751599170733,0.0,Long,Closed,47
48,0,999.0298783221981,2025-01-10,117.2264,0.0,2025-01-30,20,117.4543,0.0,227.67890926962718,0.0,Long,Closed,48
49,0,998.8614940435291,2025-02-21,117.4741,0.0,2025-06-09,108,117.6545,0.0,180.19461352544022,0.0,Long,Closed,49
